obs,sim,site,species,var,dataset
27.18120455,27.81448364,26,spruce,H,Old0
7.401457311,7.522446443,26,spruce,H,Old0
13.80863619,13.96505926,26,spruce,H,Old0
18.8864959,20.20041579,26,spruce,H,Old0
23.13532524,25.05638502,26,spruce,H,Old0
26.70110671,28.13149986,26,spruce,H,Old0
14.89716574,14.08933667,26,spruce,H,Old0
20.53728369,21.26121601,26,spruce,H,Old0
24.36536661,27.00310591,26,spruce,H,Old0
28.38645425,30.05976093,26,spruce,H,Old0
7.558685385,7.702299739,27,spruce,H,Old0
13.55099456,13.77711635,27,spruce,H,Old0
17.69868263,18.13955913,27,spruce,H,Old0
21.50769631,22.19813336,27,spruce,H,Old0
25.48179572,26.272277,27,spruce,H,Old0
27.33474669,28.07212761,27,spruce,H,Old0
24.92002983,25.66313591,27,spruce,H,Old0
31.19299563,31.91886217,27,spruce,H,Old0
8.36699228,8.021693855,27,spruce,H,Old0
14.56605967,14.16987482,27,spruce,H,Old0
18.43017436,19.21039149,27,spruce,H,Old0
22.40520367,24.12043976,27,spruce,H,Old0
26.3677269,28.57209886,27,spruce,H,Old0
28.18101407,30.3003376,27,spruce,H,Old0
25.41874054,27.8989484,27,spruce,H,Old0
31.8289675,33.9676267,27,spruce,H,Old0
8.868731883,8.207980142,27,spruce,H,Old0
15.45087605,14.22737564,27,spruce,H,Old0
19.67044616,19.85646295,27,spruce,H,Old0
23.05051974,25.68621995,27,spruce,H,Old0
27.46586557,30.51488638,27,spruce,H,Old0
29.44612441,32.20136373,27,spruce,H,Old0
25.49720495,29.82567601,27,spruce,H,Old0
32.51564893,35.62011356,27,spruce,H,Old0
4.287661671,4.51560297,1,spruce,Hc,Old0
6.106925731,6.4654761,1,spruce,Hc,Old0
6.977975122,7.331725192,1,spruce,Hc,Old0
7.415741215,7.763631166,1,spruce,Hc,Old0
8.046657739,8.368619959,1,spruce,Hc,Old0
8.175685425,8.490567522,1,spruce,Hc,Old0
4.377678352,4.965382285,1,spruce,Hc,Old0
6.245688274,7.48226601,1,spruce,Hc,Old0
7.199157571,8.471792934,1,spruce,Hc,Old0
7.517872655,8.881393542,1,spruce,Hc,Old0
8.093346945,9.403541808,1,spruce,Hc,Old0
8.234754827,9.497381024,1,spruce,Hc,Old0
6.273623039,5.095522278,1,spruce,Hc,Old0
6.427006839,8.250656566,1,spruce,Hc,Old0
7.354271758,9.534472527,1,spruce,Hc,Old0
7.612379807,9.990381147,1,spruce,Hc,Old0
8.156125279,10.45745581,1,spruce,Hc,Old0
8.284861404,10.50295462,1,spruce,Hc,Old0
2.812708108,3.074728645,2,spruce,Hc,Old0
4.80956004,5.267526122,2,spruce,Hc,Old0
5.808126102,6.385048998,2,spruce,Hc,Old0
6.535924129,7.076068049,2,spruce,Hc,Old0
6.531018559,7.074768832,2,spruce,Hc,Old0
7.612193048,8.08195952,2,spruce,Hc,Old0
2.95019426,3.390103677,2,spruce,Hc,Old0
4.992063721,6.026005998,2,spruce,Hc,Old0
5.979783284,7.630049076,2,spruce,Hc,Old0
6.703847172,8.331413466,2,spruce,Hc,Old0
6.686117345,8.329256966,2,spruce,Hc,Old0
7.787011558,9.194668891,2,spruce,Hc,Old0
3.473208023,3.453517264,2,spruce,Hc,Old0
5.276425928,6.44927697,2,spruce,Hc,Old0
6.189770366,8.708275836,2,spruce,Hc,Old0
6.928940516,9.477680222,2,spruce,Hc,Old0
6.841631506,9.453631557,2,spruce,Hc,Old0
7.99305654,10.2381711,2,spruce,Hc,Old0
3.778036118,4.075207893,3,spruce,Hc,Old0
5.068095933,5.474355529,3,spruce,Hc,Old0
6.792382158,7.390369343,3,spruce,Hc,Old0
8.332951398,8.847340715,3,spruce,Hc,Old0
8.540070652,9.041523151,3,spruce,Hc,Old0
7.708775008,8.246815484,3,spruce,Hc,Old0
8.813488574,9.289666113,3,spruce,Hc,Old0
3.979577758,4.433813788,3,spruce,Hc,Old0
5.251622738,5.970856936,3,spruce,Hc,Old0
7.019242909,8.386270227,3,spruce,Hc,Old0
8.497860539,9.744967747,3,spruce,Hc,Old0
8.690210873,9.914496391,3,spruce,Hc,Old0
7.74783901,9.167460326,3,spruce,Hc,Old0
8.906343848,10.11619387,3,spruce,Hc,Old0
3.640578887,4.645244376,3,spruce,Hc,Old0
5.667734506,6.241443349,3,spruce,Hc,Old0
7.290939355,9.383173034,3,spruce,Hc,Old0
8.723705446,10.7827518,3,spruce,Hc,Old0
8.974781817,10.92466272,3,spruce,Hc,Old0
7.844324909,10.18155399,3,spruce,Hc,Old0
9.033289936,11.06663901,3,spruce,Hc,Old0
4.766636823,4.964324905,4,spruce,Hc,Old0
6.338964362,6.820926462,4,spruce,Hc,Old0
7.088642518,7.759449474,4,spruce,Hc,Old0
7.515509211,8.188055391,4,spruce,Hc,Old0
7.98601437,8.61463926,4,spruce,Hc,Old0
8.420698167,9.001355856,4,spruce,Hc,Old0
4.650697513,5.127209395,4,spruce,Hc,Old0
6.3249783,7.432881185,4,spruce,Hc,Old0
7.287947317,8.792773978,4,spruce,Hc,Old0
7.682781021,9.282697714,4,spruce,Hc,Old0
8.18640051,9.653507433,4,spruce,Hc,Old0
8.598384843,9.970220691,4,spruce,Hc,Old0
5.191167842,5.160916991,4,spruce,Hc,Old0
6.645510375,7.872976918,4,spruce,Hc,Old0
7.596664237,9.796413229,4,spruce,Hc,Old0
7.969093485,10.36794841,4,spruce,Hc,Old0
8.500073975,10.68087603,4,spruce,Hc,Old0
8.879954213,10.93024171,4,spruce,Hc,Old0
4.506166209,4.592641588,5,spruce,Hc,Old0
7.341143238,7.356443321,5,spruce,Hc,Old0
10.30205878,10.49783418,5,spruce,Hc,Old0
11.53911429,11.94903569,5,spruce,Hc,Old0
12.09024267,12.54370351,5,spruce,Hc,Old0
12.1854718,12.63963891,5,spruce,Hc,Old0
12.01032514,12.46895869,5,spruce,Hc,Old0
15.45231052,15.71849352,5,spruce,Hc,Old0
4.649199852,4.752512122,5,spruce,Hc,Old0
6.984994207,7.375087483,5,spruce,Hc,Old0
10.37374091,10.79776421,5,spruce,Hc,Old0
11.845163,12.68675451,5,spruce,Hc,Old0
12.3849327,13.36935685,5,spruce,Hc,Old0
12.42445639,13.46692571,5,spruce,Hc,Old0
12.21183341,13.29557303,5,spruce,Hc,Old0
15.70244316,16.23963505,5,spruce,Hc,Old0
5.973015781,4.942095827,5,spruce,Hc,Old0
7.331926761,7.399383865,5,spruce,Hc,Old0
10.97474323,11.04721028,5,spruce,Hc,Old0
12.75441449,13.51693788,5,spruce,Hc,Old0
12.9391221,14.28941708,5,spruce,Hc,Old0
13.0107327,14.38089534,5,spruce,Hc,Old0
12.43551288,14.20371663,5,spruce,Hc,Old0
15.87864009,16.87040785,5,spruce,Hc,Old0
3.164495275,3.536966689,6,spruce,Hc,Old0
5.736011628,6.151673443,6,spruce,Hc,Old0
6.370406531,7.120509264,6,spruce,Hc,Old0
7.254333635,8.187010549,6,spruce,Hc,Old0
7.858932126,8.856529985,6,spruce,Hc,Old0
8.209642329,9.174310498,6,spruce,Hc,Old0
8.684957185,9.590199749,6,spruce,Hc,Old0
8.382614466,9.300415189,6,spruce,Hc,Old0
7.915472505,8.841603465,6,spruce,Hc,Old0
7.145745803,8.150346798,6,spruce,Hc,Old0
3.32819262,3.722715435,6,spruce,Hc,Old0
5.252632628,6.332375737,6,spruce,Hc,Old0
6.436478189,7.556664993,6,spruce,Hc,Old0
7.299439716,8.782387125,6,spruce,Hc,Old0
7.899155557,9.547300927,6,spruce,Hc,Old0
8.357487767,9.859205234,6,spruce,Hc,Old0
8.689333009,10.23959336,6,spruce,Hc,Old0
7.879258876,9.947509994,6,spruce,Hc,Old0
7.926271843,9.476735632,6,spruce,Hc,Old0
7.158947959,8.836155034,6,spruce,Hc,Old0
3.869169964,3.920375506,6,spruce,Hc,Old0
5.438009634,6.431627399,6,spruce,Hc,Old0
6.579994174,8.135066925,6,spruce,Hc,Old0
7.452692007,9.732386571,6,spruce,Hc,Old0
7.962346009,10.69546065,6,spruce,Hc,Old0
8.442303538,10.99997613,6,spruce,Hc,Old0
8.270602461,11.31885524,6,spruce,Hc,Old0
7.717961234,11.00452076,6,spruce,Hc,Old0
8.145353958,10.48969875,6,spruce,Hc,Old0
7.18657323,9.93308412,6,spruce,Hc,Old0
3.249159081,3.724850771,7,spruce,Hc,Old0
4.453826147,5.159749015,7,spruce,Hc,Old0
5.683676699,6.702563697,7,spruce,Hc,Old0
6.249485094,7.293059688,7,spruce,Hc,Old0
6.209803948,7.249755425,7,spruce,Hc,Old0
6.167963143,7.199110837,7,spruce,Hc,Old0
6.195186954,7.203122602,7,spruce,Hc,Old0
7.693963781,8.547106806,7,spruce,Hc,Old0
6.639939886,7.591452454,7,spruce,Hc,Old0
3.526138868,3.968275718,7,spruce,Hc,Old0
4.677183137,5.542648416,7,spruce,Hc,Old0
5.982339841,7.364161511,7,spruce,Hc,Old0
6.281118473,8.059844984,7,spruce,Hc,Old0
6.248968482,8.033661366,7,spruce,Hc,Old0
6.20401884,7.975487319,7,spruce,Hc,Old0
5.879554683,7.9599573,7,spruce,Hc,Old0
7.729909657,9.199214755,7,spruce,Hc,Old0
6.654744711,8.309214524,7,spruce,Hc,Old0
4.217138004,4.216222287,7,spruce,Hc,Old0
5.236347419,5.94499965,7,spruce,Hc,Old0
6.335456688,8.397034093,7,spruce,Hc,Old0
6.522763455,9.350622173,7,spruce,Hc,Old0
6.501915387,9.382336737,7,spruce,Hc,Old0
6.25122581,9.306820553,7,spruce,Hc,Old0
5.979985221,9.239834512,7,spruce,Hc,Old0
7.815059099,10.34729482,7,spruce,Hc,Old0
2.886793483,3.659989545,8,spruce,Hc,Old0
4.663442314,5.568822717,8,spruce,Hc,Old0
6.002876326,6.837900637,8,spruce,Hc,Old0
6.423599773,7.233652282,8,spruce,Hc,Old0
6.92191132,7.692333285,8,spruce,Hc,Old0
10.18235196,10.67403974,8,spruce,Hc,Old0
8.791236396,9.390173161,8,spruce,Hc,Old0
9.690493095,10.21059288,8,spruce,Hc,Old0
8.015072179,8.639915632,8,spruce,Hc,Old0
7.416691211,8.110095357,8,spruce,Hc,Old0
10.08989095,10.52250064,8,spruce,Hc,Old0
3.172300147,4.12430453,8,spruce,Hc,Old0
4.806152418,6.22443733,8,spruce,Hc,Old0
6.108899416,7.504226294,8,spruce,Hc,Old0
6.385455597,7.876565723,8,spruce,Hc,Old0
6.514342839,8.301196575,8,spruce,Hc,Old0
9.144576068,9.864722399,8,spruce,Hc,Old0
9.865196858,10.62436521,8,spruce,Hc,Old0
7.431848891,8.652479151,8,spruce,Hc,Old0
4.038398285,4.724213181,8,spruce,Hc,Old0
5.471833568,7.299429512,8,spruce,Hc,Old0
6.316927102,8.830771629,8,spruce,Hc,Old0
6.423888787,9.201569185,8,spruce,Hc,Old0
6.615732844,9.563854033,8,spruce,Hc,Old0
9.927704634,10.87294739,8,spruce,Hc,Old0
9.866754263,11.51132785,8,spruce,Hc,Old0
7.474152165,9.774151902,8,spruce,Hc,Old0
4.033737552,4.742691074,9,spruce,Hc,Old0
5.404538139,6.342668392,9,spruce,Hc,Old0
6.090829523,6.999758144,9,spruce,Hc,Old0
6.218339434,7.132872899,9,spruce,Hc,Old0
7.11496422,7.934377439,9,spruce,Hc,Old0
7.518153795,8.293494848,9,spruce,Hc,Old0
7.905174001,8.578537001,9,spruce,Hc,Old0
8.741678715,9.351709455,9,spruce,Hc,Old0
6.365426036,7.238498535,9,spruce,Hc,Old0
9.091341152,9.659476714,9,spruce,Hc,Old0
4.29233593,5.151415281,9,spruce,Hc,Old0
5.533807977,7.019968205,9,spruce,Hc,Old0
6.215553925,7.728155301,9,spruce,Hc,Old0
6.348313252,7.863490809,9,spruce,Hc,Old0
6.991295426,8.591972843,9,spruce,Hc,Old0
7.356472895,8.915653134,9,spruce,Hc,Old0
6.368683788,7.922117743,9,spruce,Hc,Old0
9.080092863,10.11702802,9,spruce,Hc,Old0
4.837891291,5.616739441,9,spruce,Hc,Old0
5.880698276,8.125154478,9,spruce,Hc,Old0
6.451691608,9.03430367,9,spruce,Hc,Old0
6.44151963,9.241458662,9,spruce,Hc,Old0
7.137820934,9.917343822,9,spruce,Hc,Old0
7.528516683,10.18839561,9,spruce,Hc,Old0
6.409767602,9.204562706,9,spruce,Hc,Old0
9.113924884,11.08240293,9,spruce,Hc,Old0
4.631774166,4.749047011,10,spruce,Hc,Old0
7.45834789,7.635005912,10,spruce,Hc,Old0
8.737347169,9.050135432,10,spruce,Hc,Old0
9.770674482,10.10180048,10,spruce,Hc,Old0
10.11483908,10.43505169,10,spruce,Hc,Old0
10.93403713,11.21622139,10,spruce,Hc,Old0
12.74542982,12.94825952,10,spruce,Hc,Old0
4.622744276,4.988760656,10,spruce,Hc,Old0
7.780324979,8.030161826,10,spruce,Hc,Old0
8.869435983,9.973528984,10,spruce,Hc,Old0
9.983066502,11.2296107,10,spruce,Hc,Old0
10.30665686,11.54239853,10,spruce,Hc,Old0
11.17199862,12.20672731,10,spruce,Hc,Old0
12.84324032,13.68179921,10,spruce,Hc,Old0
4.885170988,5.045086322,10,spruce,Hc,Old0
8.041526901,8.134095055,10,spruce,Hc,Old0
9.039857938,10.71413393,10,spruce,Hc,Old0
10.19912123,12.2727579,10,spruce,Hc,Old0
10.52625168,12.6009382,10,spruce,Hc,Old0
11.40237444,13.2051457,10,spruce,Hc,Old0
12.93972274,14.49228196,10,spruce,Hc,Old0
5.863809758,5.993379245,11,spruce,Hc,Old0
8.503489672,8.714037663,11,spruce,Hc,Old0
9.52744558,9.926775038,11,spruce,Hc,Old0
10.38031823,10.81669481,11,spruce,Hc,Old0
11.56436883,11.9334284,11,spruce,Hc,Old0
11.25620001,11.64673868,11,spruce,Hc,Old0
10.99262173,11.39422359,11,spruce,Hc,Old0
5.731213789,6.145563541,11,spruce,Hc,Old0
8.468496276,8.991209721,11,spruce,Hc,Old0
9.543479202,10.61213655,11,spruce,Hc,Old0
10.43791987,11.6775287,11,spruce,Hc,Old0
11.63272476,12.69425059,11,spruce,Hc,Old0
11.27893548,12.44182521,11,spruce,Hc,Old0
11.05937325,12.20677661,11,spruce,Hc,Old0
6.037058484,6.189788309,11,spruce,Hc,Old0
8.795829351,9.104079101,11,spruce,Hc,Old0
9.82835824,11.28533804,11,spruce,Hc,Old0
10.78573141,12.6220792,11,spruce,Hc,Old0
11.9063682,13.64480411,11,spruce,Hc,Old0
11.52565818,13.40729866,11,spruce,Hc,Old0
11.31264379,13.15212854,11,spruce,Hc,Old0
4.205322112,4.32156581,12,spruce,Hc,Old0
6.765732109,7.071312131,12,spruce,Hc,Old0
8.265510533,8.778723347,12,spruce,Hc,Old0
8.809468935,9.378735901,12,spruce,Hc,Old0
9.014845954,9.572605229,12,spruce,Hc,Old0
9.165910248,9.685392854,12,spruce,Hc,Old0
4.252525673,4.395972815,12,spruce,Hc,Old0
6.797910694,7.489388433,12,spruce,Hc,Old0
8.549047508,9.714476535,12,spruce,Hc,Old0
8.948630311,10.5011183,12,spruce,Hc,Old0
9.144653422,10.69208651,12,spruce,Hc,Old0
9.299973447,10.69583935,12,spruce,Hc,Old0
4.66609967,4.42181913,12,spruce,Hc,Old0
6.793612671,7.752697009,12,spruce,Hc,Old0
8.695596065,10.56571819,12,spruce,Hc,Old0
9.278445091,11.55182715,12,spruce,Hc,Old0
9.449842584,11.73388142,12,spruce,Hc,Old0
9.564958121,11.62409509,12,spruce,Hc,Old0
3.468764884,3.552373581,13,spruce,Hc,Old0
4.858509582,5.297563243,13,spruce,Hc,Old0
5.650767054,6.359864718,13,spruce,Hc,Old0
6.177392244,6.9288844,13,spruce,Hc,Old0
6.264855728,6.988655658,13,spruce,Hc,Old0
7.732829634,8.340506345,13,spruce,Hc,Old0
3.532477451,3.581454007,13,spruce,Hc,Old0
5.035468128,5.939828897,13,spruce,Hc,Old0
5.812269235,7.562516295,13,spruce,Hc,Old0
6.309107295,8.207678009,13,spruce,Hc,Old0
6.393472059,8.210300042,13,spruce,Hc,Old0
3.952586495,3.623060503,13,spruce,Hc,Old0
5.392964357,6.551131831,13,spruce,Hc,Old0
6.033768464,8.852964656,13,spruce,Hc,Old0
6.552523471,9.568242598,13,spruce,Hc,Old0
6.735561437,9.503353399,13,spruce,Hc,Old0
3.987882099,4.254970414,14,spruce,Hc,Old0
7.393124845,7.665941431,14,spruce,Hc,Old0
9.644725076,10.03141626,14,spruce,Hc,Old0
11.34591248,11.66889603,14,spruce,Hc,Old0
12.34344752,12.62909115,14,spruce,Hc,Old0
13.11371165,13.37161155,14,spruce,Hc,Old0
13.36826448,13.62075489,14,spruce,Hc,Old0
3.949778474,4.645580518,14,spruce,Hc,Old0
7.618434322,8.081968883,14,spruce,Hc,Old0
9.88008744,10.88672552,14,spruce,Hc,Old0
11.68438727,12.43169255,14,spruce,Hc,Old0
12.55513329,13.30647672,14,spruce,Hc,Old0
13.24224792,13.9842638,14,spruce,Hc,Old0
13.47623648,14.21748317,14,spruce,Hc,Old0
4.611288933,4.819750971,14,spruce,Hc,Old0
8.204980287,8.247262111,14,spruce,Hc,Old0
10.25144673,11.70132971,14,spruce,Hc,Old0
12.01375336,13.30804044,14,spruce,Hc,Old0
12.73750881,14.09685102,14,spruce,Hc,Old0
13.45504537,14.70422503,14,spruce,Hc,Old0
13.54966018,14.91576681,14,spruce,Hc,Old0
5.069728372,5.233784817,15,spruce,Hc,Old0
8.727883852,8.901618065,15,spruce,Hc,Old0
10.38372788,10.58460259,15,spruce,Hc,Old0
11.84509066,12.02975416,15,spruce,Hc,Old0
12.5585745,12.73197514,15,spruce,Hc,Old0
13.51848984,13.670663,15,spruce,Hc,Old0
15.19959094,15.31510278,15,spruce,Hc,Old0
12.44403581,12.61899367,15,spruce,Hc,Old0
5.348170679,5.728830505,15,spruce,Hc,Old0
8.763827823,9.441878033,15,spruce,Hc,Old0
10.68517339,11.39208407,15,spruce,Hc,Old0
12.17795097,12.77486188,15,spruce,Hc,Old0
12.86739335,13.42477263,15,spruce,Hc,Old0
13.73376049,14.27391821,15,spruce,Hc,Old0
15.42919251,15.77336443,15,spruce,Hc,Old0
12.54838717,13.29866533,15,spruce,Hc,Old0
5.799552047,6.004259261,15,spruce,Hc,Old0
9.113409447,9.758763373,15,spruce,Hc,Old0
10.98124898,12.09387415,15,spruce,Hc,Old0
12.46354136,13.53673371,15,spruce,Hc,Old0
13.12327424,14.12932122,15,spruce,Hc,Old0
13.93658203,14.88964427,15,spruce,Hc,Old0
12.60283995,13.96901609,15,spruce,Hc,Old0
4.836408924,4.931613633,16,spruce,Hc,Old0
7.098254519,7.285092043,16,spruce,Hc,Old0
8.72465741,9.068541819,16,spruce,Hc,Old0
9.926376223,10.26743669,16,spruce,Hc,Old0
10.66109243,10.96767726,16,spruce,Hc,Old0
12.00163316,12.24040358,16,spruce,Hc,Old0
5.065343346,5.058467721,16,spruce,Hc,Old0
7.259544906,7.669190489,16,spruce,Hc,Old0
9.005264956,10.09675942,16,spruce,Hc,Old0
10.12295814,11.42102399,16,spruce,Hc,Old0
11.0312527,12.03689792,16,spruce,Hc,Old0
12.21251706,13.09930046,16,spruce,Hc,Old0
5.568412755,5.081086517,16,spruce,Hc,Old0
7.63100514,7.809579156,16,spruce,Hc,Old0
9.255890655,11.00673734,16,spruce,Hc,Old0
10.47125502,12.50087673,16,spruce,Hc,Old0
11.35280692,13.07156253,16,spruce,Hc,Old0
12.74021237,13.98501189,16,spruce,Hc,Old0
3.799362164,3.849601504,17,spruce,Hc,Old0
6.538999089,6.589031537,17,spruce,Hc,Old0
8.112274708,8.176703417,17,spruce,Hc,Old0
9.176662927,9.257295998,17,spruce,Hc,Old0
9.629905535,9.721150758,17,spruce,Hc,Old0
10.27137306,10.36485441,17,spruce,Hc,Old0
10.50703715,10.59724076,17,spruce,Hc,Old0
11.45141711,11.53190686,17,spruce,Hc,Old0
12.99668814,13.06510593,17,spruce,Hc,Old0
11.83921523,11.9148938,17,spruce,Hc,Old0
3.799362164,4.813596834,17,spruce,Hc,Old0
6.538999089,7.447454213,17,spruce,Hc,Old0
8.112274708,9.458310949,17,spruce,Hc,Old0
9.199440123,11.05032426,17,spruce,Hc,Old0
9.629905535,11.81946573,17,spruce,Hc,Old0
10.27137306,12.51128647,17,spruce,Hc,Old0
10.48669149,12.70106019,17,spruce,Hc,Old0
11.45141711,13.43459002,17,spruce,Hc,Old0
12.99668814,14.74736153,17,spruce,Hc,Old0
12.16033033,13.70380051,17,spruce,Hc,Old0
3.825335078,4.937418759,17,spruce,Hc,Old0
7.016982235,7.511901145,17,spruce,Hc,Old0
7.615102037,9.617953338,17,spruce,Hc,Old0
9.366769305,11.34220322,17,spruce,Hc,Old0
9.94019067,12.18460458,17,spruce,Hc,Old0
10.4849103,12.89291553,17,spruce,Hc,Old0
10.59091168,13.0758025,17,spruce,Hc,Old0
11.54563821,13.77522889,17,spruce,Hc,Old0
13.14775552,15.06440891,17,spruce,Hc,Old0
12.24800346,14.02124969,17,spruce,Hc,Old0
4.164051,4.207394051,18,spruce,Hc,Old0
6.3103247,6.497054901,18,spruce,Hc,Old0
7.377774612,7.691277686,18,spruce,Hc,Old0
8.220409681,8.549109863,18,spruce,Hc,Old0
8.713156531,9.025719485,18,spruce,Hc,Old0
8.869042197,9.170697713,18,spruce,Hc,Old0
4.6084445,4.266948521,18,spruce,Hc,Old0
6.637318342,7.177431758,18,spruce,Hc,Old0
7.736613549,9.079565931,18,spruce,Hc,Old0
8.569896511,10.01828127,18,spruce,Hc,Old0
9.202047698,10.45214746,18,spruce,Hc,Old0
9.110834297,10.54347666,18,spruce,Hc,Old0
5.341928361,4.300611356,18,spruce,Hc,Old0
7.189666011,7.620090135,18,spruce,Hc,Old0
8.221384262,10.25613696,18,spruce,Hc,Old0
8.988998059,11.26918692,18,spruce,Hc,Old0
9.478224071,11.65966718,18,spruce,Hc,Old0
9.342192326,11.70366806,18,spruce,Hc,Old0
2.789236367,2.974976409,19,spruce,Hc,Old0
3.582219523,3.8428907,19,spruce,Hc,Old0
4.942172807,5.285086764,19,spruce,Hc,Old0
5.856900818,6.159581818,19,spruce,Hc,Old0
4.525032139,4.897754746,19,spruce,Hc,Old0
6.801896453,7.061232076,19,spruce,Hc,Old0
7.482985874,7.721912319,19,spruce,Hc,Old0
6.56765828,6.83337765,19,spruce,Hc,Old0
4.335679198,4.676625126,19,spruce,Hc,Old0
3.83811372,3.630760208,19,spruce,Hc,Old0
4.563411212,4.830162157,19,spruce,Hc,Old0
5.751927195,6.834203319,19,spruce,Hc,Old0
6.278250665,7.706959146,19,spruce,Hc,Old0
4.925507565,6.695327633,19,spruce,Hc,Old0
6.048598302,8.397219867,19,spruce,Hc,Old0
7.836056956,8.964814545,19,spruce,Hc,Old0
6.747683509,8.200148817,19,spruce,Hc,Old0
4.577676032,6.287018202,19,spruce,Hc,Old0
4.5567665,3.877308211,19,spruce,Hc,Old0
5.314626708,5.270106509,19,spruce,Hc,Old0
6.258540345,8.060501759,19,spruce,Hc,Old0
6.594344916,9.087983792,19,spruce,Hc,Old0
5.290933442,8.181685746,19,spruce,Hc,Old0
6.376522584,9.692130791,19,spruce,Hc,Old0
8.204199221,10.19739857,19,spruce,Hc,Old0
6.959351548,9.508118014,19,spruce,Hc,Old0
4.734703994,7.53710896,19,spruce,Hc,Old0
4.366204677,4.572131394,20,spruce,Hc,Old0
5.201175566,5.600511229,20,spruce,Hc,Old0
5.284273061,5.757616551,20,spruce,Hc,Old0
5.915930009,6.4878106,20,spruce,Hc,Old0
5.650845132,6.243335289,20,spruce,Hc,Old0
5.448624301,6.040282374,20,spruce,Hc,Old0
5.695920467,6.264369088,20,spruce,Hc,Old0
5.273451926,5.831156142,20,spruce,Hc,Old0
4.675418098,5.237477791,20,spruce,Hc,Old0
5.24816625,4.940509577,20,spruce,Hc,Old0
5.229298086,6.327845146,20,spruce,Hc,Old0
5.401537624,6.652966404,20,spruce,Hc,Old0
6.40738431,7.606250275,20,spruce,Hc,Old0
5.709849255,7.401836032,20,spruce,Hc,Old0
5.480148642,7.195011011,20,spruce,Hc,Old0
5.732837269,7.375313508,20,spruce,Hc,Old0
4.556746882,6.916131238,20,spruce,Hc,Old0
4.723783717,6.324958533,20,spruce,Hc,Old0
5.84753452,5.295221484,20,spruce,Hc,Old0
4.060180437,7.057828422,20,spruce,Hc,Old0
5.492213786,7.635442894,20,spruce,Hc,Old0
6.464876889,8.942926224,20,spruce,Hc,Old0
5.732691939,8.784656881,20,spruce,Hc,Old0
5.524212138,8.566305293,20,spruce,Hc,Old0
5.772159718,8.694163985,20,spruce,Hc,Old0
4.611988721,8.199591058,20,spruce,Hc,Old0
4.765579351,7.605871598,20,spruce,Hc,Old0
4.771149271,4.828013564,21,spruce,Hc,Old0
7.348580952,7.528281889,21,spruce,Hc,Old0
8.509246995,8.923996386,21,spruce,Hc,Old0
9.218525494,9.774501023,21,spruce,Hc,Old0
9.885295226,10.4525531,21,spruce,Hc,Old0
11.16439648,11.67073766,21,spruce,Hc,Old0
11.68673553,12.15010836,21,spruce,Hc,Old0
4.970210585,4.855737048,21,spruce,Hc,Old0
7.117204369,7.692348047,21,spruce,Hc,Old0
8.645814742,9.575133867,21,spruce,Hc,Old0
9.4336642,10.71840668,21,spruce,Hc,Old0
10.06071549,11.41728955,21,spruce,Hc,Old0
11.37228529,12.55726699,21,spruce,Hc,Old0
11.72245298,12.989678,21,spruce,Hc,Old0
5.466362974,4.889104717,21,spruce,Hc,Old0
7.247712898,7.756388611,21,spruce,Hc,Old0
9.088867612,10.2405048,21,spruce,Hc,Old0
9.888048898,11.76094618,21,spruce,Hc,Old0
10.14732088,12.4809025,21,spruce,Hc,Old0
12.13425137,13.53793388,21,spruce,Hc,Old0
11.90787478,13.9165628,21,spruce,Hc,Old0
2.650955409,2.704623529,22,spruce,Hc,Old0
5.47375089,5.557656323,22,spruce,Hc,Old0
7.135348158,7.531813645,22,spruce,Hc,Old0
7.724231364,8.322579105,22,spruce,Hc,Old0
8.554380931,9.22159561,22,spruce,Hc,Old0
8.92282813,9.579484539,22,spruce,Hc,Old0
9.13642692,9.759211191,22,spruce,Hc,Old0
10.00298776,10.57137587,22,spruce,Hc,Old0
7.681238521,8.342934209,22,spruce,Hc,Old0
3.674654508,3.041930267,22,spruce,Hc,Old0
6.450636277,5.649688589,22,spruce,Hc,Old0
6.203659706,8.814503912,22,spruce,Hc,Old0
8.165193391,10.49338729,22,spruce,Hc,Old0
10.16147391,11.64524243,22,spruce,Hc,Old0
9.803194402,11.95643102,22,spruce,Hc,Old0
11.58782791,12.01554659,22,spruce,Hc,Old0
10.42950239,12.64845053,22,spruce,Hc,Old0
4.939903621,4.939903621,23,spruce,Hc,Old0
6.813759691,6.813759691,23,spruce,Hc,Old0
8.978125008,9.143112323,23,spruce,Hc,Old0
8.793136966,9.114262084,23,spruce,Hc,Old0
10.08646106,10.53205617,23,spruce,Hc,Old0
11.13839061,11.59892094,23,spruce,Hc,Old0
11.04266011,11.49208176,23,spruce,Hc,Old0
11.2158037,11.65409743,23,spruce,Hc,Old0
12.05173355,12.45030098,23,spruce,Hc,Old0
11.30256989,11.67664709,23,spruce,Hc,Old0
4.987106861,5.005604735,23,spruce,Hc,Old0
6.91866065,6.854531397,23,spruce,Hc,Old0
9.103786236,9.573147908,23,spruce,Hc,Old0
9.16944399,9.820624059,23,spruce,Hc,Old0
10.2693773,11.42493888,23,spruce,Hc,Old0
11.29141352,12.49880659,23,spruce,Hc,Old0
10.98345866,12.37861416,23,spruce,Hc,Old0
11.26026376,12.52157024,23,spruce,Hc,Old0
12.22779731,13.22878336,23,spruce,Hc,Old0
11.40145568,12.45560293,23,spruce,Hc,Old0
